Source_ID,Source_Name,Target_ID,Target_Name,Type,Mutual
CHAR_834,Saviv,CHAR_606,Cleopas,faction-tie,yes
CHAR_834,Saviv,CHAR_580,Lazarus,faction-tie,yes
CHAR_834,Saviv,CHAR_1276,Sether of Jericho,faction-tie,yes
CHAR_834,Saviv,CHAR_553,Jesus,follows,no
CHAR_834,Saviv,CHAR_554,Mary,follows,no
CHAR_834,Saviv,CHAR_555,Joseph (husband of Mary),follows,no
CHAR_834,Saviv,CHAR_556,John the Baptist,follows,no
CHAR_834,Saviv,CHAR_564,Simon Peter,follows,no
CHAR_834,Saviv,CHAR_567,John (son of Zebedee),follows,no
CHAR_834,Saviv,CHAR_575,Judas Iscariot,follows,no
CHAR_834,Saviv,CHAR_577,Mary Magdalene,follows,no
CHAR_834,Saviv,CHAR_597,Pontius Pilate,follows,no
CHAR_834,Saviv,CHAR_557,Zechariah (father of John),follows,no
CHAR_834,Saviv,CHAR_604,Joseph of Arimathea,follows,no
CHAR_834,Saviv,CHAR_599,Barabbas,follows,no
CHAR_834,Saviv,CHAR_1300,Hanok of Shore,acquaintance,yes
CHAR_834,Saviv,CHAR_591,Caiaphas,acquaintance,yes
CHAR_835,Reven,CHAR_1268,Achiv of Magdala,faction-tie,yes
CHAR_835,Reven,CHAR_810,Hodi,faction-tie,yes
CHAR_835,Reven,CHAR_841,Tani,faction-tie,yes
CHAR_835,Reven,CHAR_1306,Boran of Magdala,faction-tie,yes
CHAR_835,Reven,CHAR_833,Hillel,faction-tie,yes
CHAR_835,Reven,CHAR_553,Jesus,follows,no
CHAR_835,Reven,CHAR_554,Mary,follows,no
CHAR_835,Reven,CHAR_555,Joseph (husband of Mary),follows,no
CHAR_835,Reven,CHAR_556,John the Baptist,follows,no
CHAR_835,Reven,CHAR_564,Simon Peter,follows,no
CHAR_835,Reven,CHAR_597,Pontius Pilate,follows,no
CHAR_835,Reven,CHAR_562,The Magi,follows,no
CHAR_835,Reven,CHAR_598,Pilate's Wife,follows,no
CHAR_835,Reven,CHAR_600,Simon of Cyrene,acquaintance,yes
CHAR_835,Reven,CHAR_814,Shuli,acquaintance,yes
CHAR_836,Yalon,CHAR_1296,Boran of Capernaum,faction-tie,yes
CHAR_836,Yalon,CHAR_833,Hillel,faction-tie,yes
CHAR_836,Yalon,CHAR_1306,Boran of Magdala,faction-tie,yes
CHAR_836,Yalon,CHAR_553,Jesus,follows,no
CHAR_836,Yalon,CHAR_554,Mary,follows,no
CHAR_836,Yalon,CHAR_556,John the Baptist,follows,no
CHAR_836,Yalon,CHAR_564,Simon Peter,follows,no
CHAR_836,Yalon,CHAR_567,John (son of Zebedee),follows,no
CHAR_836,Yalon,CHAR_575,Judas Iscariot,follows,no
CHAR_836,Yalon,CHAR_577,Mary Magdalene,follows,no
CHAR_836,Yalon,CHAR_597,Pontius Pilate,follows,no
CHAR_836,Yalon,CHAR_600,Simon of Cyrene,follows,no
CHAR_836,Yalon,CHAR_571,Matthew,follows,no
CHAR_836,Yalon,CHAR_585,Zacchaeus,follows,no
CHAR_836,Yalon,CHAR_1314,Eliora of Shore,acquaintance,yes
CHAR_837,Atara,CHAR_816,Liba,faction-tie,yes
CHAR_837,Atara,CHAR_1276,Sether of Jericho,faction-tie,yes
CHAR_837,Atara,CHAR_1287,Achina of Jerusalem,faction-tie,yes
CHAR_837,Atara,CHAR_581,Joanna,faction-tie,yes
CHAR_837,Atara,CHAR_842,Tzofia,faction-tie,yes
CHAR_837,Atara,CHAR_553,Jesus,follows,no
CHAR_837,Atara,CHAR_554,Mary,follows,no
CHAR_837,Atara,CHAR_555,Joseph (husband of Mary),follows,no
CHAR_837,Atara,CHAR_556,John the Baptist,follows,no
CHAR_837,Atara,CHAR_564,Simon Peter,follows,no
CHAR_837,Atara,CHAR_567,John (son of Zebedee),follows,no
CHAR_837,Atara,CHAR_575,Judas Iscariot,follows,no
CHAR_837,Atara,CHAR_577,Mary Magdalene,follows,no
CHAR_837,Atara,CHAR_597,Pontius Pilate,follows,no
CHAR_837,Atara,CHAR_596,Jude (brother of Jesus),follows,no
CHAR_837,Atara,CHAR_606,Cleopas,follows,no
CHAR_837,Atara,CHAR_559,Herod the Great,follows,no
CHAR_837,Atara,CHAR_1300,Hanok of Shore,acquaintance,yes
CHAR_837,Atara,CHAR_1306,Boran of Magdala,acquaintance,yes
CHAR_837,Atara,CHAR_560,Simeon,acquaintance,yes
CHAR_838,Gadi,CHAR_1307,Achva the Basket-weaver,faction-tie,yes
CHAR_838,Gadi,CHAR_836,Yalon,faction-tie,yes
CHAR_838,Gadi,CHAR_810,Hodi,faction-tie,yes
CHAR_838,Gadi,CHAR_553,Jesus,follows,no
CHAR_838,Gadi,CHAR_554,Mary,follows,no
CHAR_838,Gadi,CHAR_555,Joseph (husband of Mary),follows,no
CHAR_838,Gadi,CHAR_556,John the Baptist,follows,no
CHAR_838,Gadi,CHAR_564,Simon Peter,follows,no
CHAR_838,Gadi,CHAR_567,John (son of Zebedee),follows,no
CHAR_838,Gadi,CHAR_575,Judas Iscariot,follows,no
CHAR_838,Gadi,CHAR_577,Mary Magdalene,follows,no
CHAR_838,Gadi,CHAR_597,Pontius Pilate,follows,no
CHAR_838,Gadi,CHAR_568,Philip (the Apostle),follows,no
CHAR_838,Gadi,CHAR_569,Bartholomew,follows,no
CHAR_838,Gadi,CHAR_603,The Centurion at the Cross,follows,no
CHAR_838,Gadi,CHAR_1323,Beran of Jerusalem,acquaintance,yes
CHAR_838,Gadi,CHAR_837,Atara,acquaintance,yes
CHAR_839,Yorai,CHAR_1285,Sefina the Washerwoman,faction-tie,yes
CHAR_839,Yorai,CHAR_586,Jairus,faction-tie,yes
CHAR_839,Yorai,CHAR_1269,Pildan of Capernaum,faction-tie,yes
CHAR_839,Yorai,CHAR_553,Jesus,follows,no
CHAR_839,Yorai,CHAR_554,Mary,follows,no
CHAR_839,Yorai,CHAR_555,Joseph (husband of Mary),follows,no
CHAR_839,Yorai,CHAR_556,John the Baptist,follows,no
CHAR_839,Yorai,CHAR_564,Simon Peter,follows,no
CHAR_839,Yorai,CHAR_567,John (son of Zebedee),follows,no
CHAR_839,Yorai,CHAR_575,Judas Iscariot,follows,no
CHAR_839,Yorai,CHAR_577,Mary Magdalene,follows,no
CHAR_839,Yorai,CHAR_597,Pontius Pilate,follows,no
CHAR_839,Yorai,CHAR_570,Thomas,follows,no
CHAR_839,Yorai,CHAR_557,Zechariah (father of John),follows,no
CHAR_839,Yorai,CHAR_561,Anna,follows,no
CHAR_839,Yorai,CHAR_600,Simon of Cyrene,follows,no
CHAR_839,Yorai,CHAR_1311,Nava of Magdala,acquaintance,yes
CHAR_839,Yorai,CHAR_583,Nicodemus,acquaintance,yes
CHAR_839,Yorai,CHAR_832,Zaviv,acquaintance,yes
CHAR_840,Devra,CHAR_1286,Nava of Jericho,faction-tie,yes
CHAR_840,Devra,CHAR_1285,Sefina the Washerwoman,faction-tie,yes
CHAR_840,Devra,CHAR_585,Zacchaeus,faction-tie,yes
CHAR_840,Devra,CHAR_1294,Maron the Shepherd-boy,faction-tie,yes
CHAR_840,Devra,CHAR_553,Jesus,follows,no
CHAR_840,Devra,CHAR_554,Mary,follows,no
CHAR_840,Devra,CHAR_555,Joseph (husband of Mary),follows,no
CHAR_840,Devra,CHAR_556,John the Baptist,follows,no
CHAR_840,Devra,CHAR_564,Simon Peter,follows,no
CHAR_840,Devra,CHAR_567,John (son of Zebedee),follows,no
CHAR_840,Devra,CHAR_575,Judas Iscariot,follows,no
CHAR_840,Devra,CHAR_577,Mary Magdalene,follows,no
CHAR_840,Devra,CHAR_597,Pontius Pilate,follows,no
CHAR_840,Devra,CHAR_603,The Centurion at the Cross,follows,no
CHAR_840,Devra,CHAR_583,Nicodemus,follows,no
CHAR_840,Devra,CHAR_569,Bartholomew,follows,no
CHAR_840,Devra,CHAR_598,Pilate's Wife,acquaintance,yes
CHAR_840,Devra,CHAR_558,Elizabeth,acquaintance,yes
CHAR_840,Devra,CHAR_573,Thaddaeus,acquaintance,yes
CHAR_841,Tani,CHAR_1278,Hadara the Grinder,faction-tie,yes
CHAR_841,Tani,CHAR_809,Yoni,faction-tie,yes
CHAR_841,Tani,CHAR_836,Yalon,faction-tie,yes
CHAR_841,Tani,CHAR_1321,Liba the Homemaker,faction-tie,yes
CHAR_841,Tani,CHAR_1296,Boran of Capernaum,faction-tie,yes
CHAR_841,Tani,CHAR_553,Jesus,follows,no
CHAR_841,Tani,CHAR_554,Mary,follows,no
CHAR_841,Tani,CHAR_555,Joseph (husband of Mary),follows,no
CHAR_841,Tani,CHAR_556,John the Baptist,follows,no
CHAR_841,Tani,CHAR_564,Simon Peter,follows,no
CHAR_841,Tani,CHAR_567,John (son of Zebedee),follows,no
CHAR_841,Tani,CHAR_575,Judas Iscariot,follows,no
CHAR_841,Tani,CHAR_577,Mary Magdalene,follows,no
CHAR_841,Tani,CHAR_597,Pontius Pilate,follows,no
CHAR_841,Tani,CHAR_583,Nicodemus,follows,no
CHAR_841,Tani,CHAR_591,Caiaphas,follows,no
CHAR_841,Tani,CHAR_564,Simon Peter,acquaintance,yes
CHAR_841,Tani,CHAR_597,Pontius Pilate,acquaintance,yes
CHAR_841,Tani,CHAR_592,Annas,acquaintance,yes
CHAR_842,Tzofia,CHAR_600,Simon of Cyrene,faction-tie,yes
CHAR_842,Tzofia,CHAR_839,Yorai,faction-tie,yes
CHAR_842,Tzofia,CHAR_1287,Achina of Jerusalem,faction-tie,yes
CHAR_842,Tzofia,CHAR_579,Martha,faction-tie,yes
CHAR_842,Tzofia,CHAR_553,Jesus,follows,no
CHAR_842,Tzofia,CHAR_554,Mary,follows,no
CHAR_842,Tzofia,CHAR_555,Joseph (husband of Mary),follows,no
CHAR_842,Tzofia,CHAR_556,John the Baptist,follows,no
CHAR_842,Tzofia,CHAR_564,Simon Peter,follows,no
CHAR_842,Tzofia,CHAR_567,John (son of Zebedee),follows,no
CHAR_842,Tzofia,CHAR_575,Judas Iscariot,follows,no
CHAR_842,Tzofia,CHAR_577,Mary Magdalene,follows,no
CHAR_842,Tzofia,CHAR_597,Pontius Pilate,follows,no
CHAR_842,Tzofia,CHAR_599,Barabbas,follows,no
CHAR_842,Tzofia,CHAR_571,Matthew,follows,no
CHAR_842,Tzofia,CHAR_603,The Centurion at the Cross,follows,no
CHAR_843,Hodel,CHAR_1272,Maktil of Shore,faction-tie,yes
CHAR_843,Hodel,CHAR_1312,Doran the Mason,faction-tie,yes
CHAR_843,Hodel,CHAR_1299,Pelai of Magdala,faction-tie,yes
CHAR_843,Hodel,CHAR_553,Jesus,follows,no
CHAR_843,Hodel,CHAR_554,Mary,follows,no
CHAR_843,Hodel,CHAR_555,Joseph (husband of Mary),follows,no
CHAR_843,Hodel,CHAR_556,John the Baptist,follows,no
CHAR_843,Hodel,CHAR_567,John (son of Zebedee),follows,no
CHAR_843,Hodel,CHAR_575,Judas Iscariot,follows,no
CHAR_843,Hodel,CHAR_577,Mary Magdalene,follows,no
CHAR_843,Hodel,CHAR_597,Pontius Pilate,follows,no
CHAR_843,Hodel,CHAR_571,Matthew,follows,no
CHAR_843,Hodel,CHAR_585,Zacchaeus,follows,no
CHAR_843,Hodel,CHAR_556,John the Baptist,acquaintance,yes
CHAR_844,Eder,CHAR_1299,Pelai of Magdala,faction-tie,yes
CHAR_844,Eder,CHAR_1319,Selem of Bethsaida,faction-tie,yes
CHAR_844,Eder,CHAR_1326,Maddon of Bethany,faction-tie,yes
CHAR_844,Eder,CHAR_825,Saful,faction-tie,yes
CHAR_844,Eder,CHAR_553,Jesus,follows,no
CHAR_844,Eder,CHAR_554,Mary,follows,no
CHAR_844,Eder,CHAR_555,Joseph (husband of Mary),follows,no
CHAR_844,Eder,CHAR_556,John the Baptist,follows,no
CHAR_844,Eder,CHAR_564,Simon Peter,follows,no
CHAR_844,Eder,CHAR_567,John (son of Zebedee),follows,no
CHAR_844,Eder,CHAR_575,Judas Iscariot,follows,no
CHAR_844,Eder,CHAR_577,Mary Magdalene,follows,no
CHAR_844,Eder,CHAR_597,Pontius Pilate,follows,no
CHAR_844,Eder,CHAR_568,Philip (the Apostle),follows,no
CHAR_844,Eder,CHAR_566,James (son of Zebedee),follows,no
CHAR_844,Eder,CHAR_558,Elizabeth,follows,no
CHAR_844,Eder,CHAR_598,Pilate's Wife,follows,no
CHAR_844,Eder,CHAR_845,Yedida the Elder,acquaintance,yes
CHAR_845,Yedida the Elder,CHAR_1269,Pildan of Capernaum,faction-tie,yes
CHAR_845,Yedida the Elder,CHAR_812,Yaffa,faction-tie,yes
CHAR_845,Yedida the Elder,CHAR_814,Shuli,faction-tie,yes
CHAR_845,Yedida the Elder,CHAR_606,Cleopas,faction-tie,yes
CHAR_845,Yedida the Elder,CHAR_600,Simon of Cyrene,faction-tie,yes
CHAR_845,Yedida the Elder,CHAR_553,Jesus,follows,no
CHAR_845,Yedida the Elder,CHAR_554,Mary,follows,no
CHAR_845,Yedida the Elder,CHAR_555,Joseph (husband of Mary),follows,no
CHAR_845,Yedida the Elder,CHAR_556,John the Baptist,follows,no
CHAR_845,Yedida the Elder,CHAR_564,Simon Peter,follows,no
CHAR_845,Yedida the Elder,CHAR_567,John (son of Zebedee),follows,no
CHAR_845,Yedida the Elder,CHAR_575,Judas Iscariot,follows,no
CHAR_845,Yedida the Elder,CHAR_577,Mary Magdalene,follows,no
CHAR_845,Yedida the Elder,CHAR_597,Pontius Pilate,follows,no
CHAR_845,Yedida the Elder,CHAR_565,Andrew,follows,no
CHAR_845,Yedida the Elder,CHAR_570,Thomas,follows,no
CHAR_845,Yedida the Elder,CHAR_601,The Repentant Thief,follows,no
CHAR_845,Yedida the Elder,CHAR_841,Tani,acquaintance,yes
CHAR_846,Hodan,CHAR_847,Naava,family,yes
CHAR_846,Hodan,CHAR_848,Belai,family,yes
CHAR_846,Hodan,CHAR_847,Naava,spouse,yes
CHAR_846,Hodan,CHAR_1227,Karit the Homemaker,faction-tie,yes
CHAR_846,Hodan,CHAR_849,Zerem the Old,faction-tie,yes
CHAR_846,Hodan,CHAR_1235,Eshban of Susa,faction-tie,yes
CHAR_846,Hodan,CHAR_1229,Yatma of Plain,faction-tie,yes
CHAR_846,Hodan,CHAR_1220,Devir of Plain,faction-tie,yes
CHAR_846,Hodan,CHAR_483,Nebuchadnezzar,follows,no
CHAR_846,Hodan,CHAR_489,Daniel,follows,no
CHAR_846,Hodan,CHAR_552,Ezekiel,follows,no
CHAR_846,Hodan,CHAR_541,Obadiah (the prophet),follows,no
CHAR_846,Hodan,CHAR_496,Darius the Mede,follows,no
CHAR_846,Hodan,CHAR_482,Jehoiachin,follows,no
CHAR_846,Hodan,CHAR_1226,Hesran,acquaintance,yes
CHAR_846,Hodan,CHAR_485,Nebuzaradan,acquaintance,yes
CHAR_846,Hodan,CHAR_496,Darius the Mede,acquaintance,yes
CHAR_847,Naava,CHAR_848,Belai,family,yes
CHAR_847,Naava,CHAR_1229,Yatma of Plain,faction-tie,yes
CHAR_847,Naava,CHAR_1220,Devir of Plain,faction-tie,yes
CHAR_847,Naava,CHAR_489,Daniel,faction-tie,yes
CHAR_847,Naava,CHAR_483,Nebuchadnezzar,follows,no
CHAR_847,Naava,CHAR_489,Daniel,follows,no
CHAR_847,Naava,CHAR_552,Ezekiel,follows,no
CHAR_847,Naava,CHAR_490,Hananiah (Shadrach),follows,no
CHAR_847,Naava,CHAR_486,Gedaliah,follows,no
CHAR_847,Naava,CHAR_496,Darius the Mede,follows,no
CHAR_847,Naava,CHAR_493,Ashpenaz,acquaintance,yes
CHAR_848,Belai,CHAR_491,Mishael (Meshach),faction-tie,yes
CHAR_848,Belai,CHAR_1225,Maalon of Babylon,faction-tie,yes
CHAR_848,Belai,CHAR_1223,Yatma the Herdsman,faction-tie,yes
CHAR_848,Belai,CHAR_1228,Maren the Gleaner,faction-tie,yes
CHAR_848,Belai,CHAR_846,Hodan,faction-tie,yes
CHAR_848,Belai,CHAR_1218,Maziah the Dyer,faction-tie,yes
CHAR_848,Belai,CHAR_483,Nebuchadnezzar,follows,no
CHAR_848,Belai,CHAR_489,Daniel,follows,no
CHAR_848,Belai,CHAR_552,Ezekiel,follows,no
CHAR_848,Belai,CHAR_482,Jehoiachin,follows,no
CHAR_848,Belai,CHAR_492,Azariah (Abednego),follows,no
CHAR_848,Belai,CHAR_496,Darius the Mede,follows,no
CHAR_848,Belai,CHAR_496,Darius the Mede,acquaintance,yes
CHAR_848,Belai,CHAR_787,Tevel,acquaintance,yes
CHAR_848,Belai,CHAR_483,Nebuchadnezzar,acquaintance,yes
CHAR_849,Zerem the Old,CHAR_1218,Maziah the Dyer,faction-tie,yes
CHAR_849,Zerem the Old,CHAR_1223,Yatma the Herdsman,faction-tie,yes
CHAR_849,Zerem the Old,CHAR_1235,Eshban of Susa,faction-tie,yes
CHAR_849,Zerem the Old,CHAR_847,Naava,faction-tie,yes
CHAR_849,Zerem the Old,CHAR_492,Azariah (Abednego),faction-tie,yes
CHAR_849,Zerem the Old,CHAR_1224,Belan the Water-carrier,faction-tie,yes
CHAR_849,Zerem the Old,CHAR_483,Nebuchadnezzar,follows,no
CHAR_849,Zerem the Old,CHAR_489,Daniel,follows,no
CHAR_849,Zerem the Old,CHAR_552,Ezekiel,follows,no
CHAR_849,Zerem the Old,CHAR_482,Jehoiachin,follows,no
CHAR_849,Zerem the Old,CHAR_495,Belshazzar,follows,no
CHAR_849,Zerem the Old,CHAR_541,Obadiah (the prophet),follows,no
CHAR_849,Zerem the Old,CHAR_486,Gedaliah,acquaintance,yes
CHAR_849,Zerem the Old,CHAR_1236,Kelet the Shepherd,acquaintance,yes
CHAR_849,Zerem the Old,CHAR_1226,Hesran,acquaintance,yes
CHAR_850,Mishar,CHAR_1229,Yatma of Plain,faction-tie,yes
CHAR_850,Mishar,CHAR_489,Daniel,faction-tie,yes
CHAR_850,Mishar,CHAR_490,Hananiah (Shadrach),faction-tie,yes
CHAR_850,Mishar,CHAR_492,Azariah (Abednego),faction-tie,yes
CHAR_850,Mishar,CHAR_483,Nebuchadnezzar,follows,no
CHAR_850,Mishar,CHAR_489,Daniel,follows,no
CHAR_850,Mishar,CHAR_552,Ezekiel,follows,no
CHAR_850,Mishar,CHAR_495,Belshazzar,follows,no
CHAR_850,Mishar,CHAR_492,Azariah (Abednego),follows,no
CHAR_850,Mishar,CHAR_484,Zedekiah (king of Judah),follows,no
CHAR_850,Mishar,CHAR_851,Nabel,acquaintance,yes
CHAR_850,Mishar,CHAR_494,Arioch (captain of the guard),acquaintance,yes
CHAR_850,Mishar,CHAR_1234,Sefa the Nurse,acquaintance,yes
CHAR_851,Nabel,CHAR_1236,Kelet the Shepherd,faction-tie,yes
CHAR_851,Nabel,CHAR_1234,Sefa the Nurse,faction-tie,yes
CHAR_851,Nabel,CHAR_483,Nebuchadnezzar,follows,no
CHAR_851,Nabel,CHAR_489,Daniel,follows,no
CHAR_851,Nabel,CHAR_552,Ezekiel,follows,no
CHAR_851,Nabel,CHAR_486,Gedaliah,follows,no
CHAR_851,Nabel,CHAR_541,Obadiah (the prophet),follows,no
CHAR_851,Nabel,CHAR_484,Zedekiah (king of Judah),follows,no
CHAR_851,Nabel,CHAR_1219,Atara of Canal,acquaintance,yes
CHAR_852,Achva,CHAR_1225,Maalon of Babylon,faction-tie,yes
CHAR_852,Achva,CHAR_1235,Eshban of Susa,faction-tie,yes
CHAR_852,Achva,CHAR_1231,Galel of Plain,faction-tie,yes
CHAR_852,Achva,CHAR_483,Nebuchadnezzar,follows,no
CHAR_852,Achva,CHAR_489,Daniel,follows,no
CHAR_852,Achva,CHAR_552,Ezekiel,follows,no
CHAR_852,Achva,CHAR_486,Gedaliah,follows,no
CHAR_852,Achva,CHAR_482,Jehoiachin,follows,no
CHAR_852,Achva,CHAR_496,Darius the Mede,follows,no
CHAR_852,Achva,CHAR_851,Nabel,acquaintance,yes
CHAR_852,Achva,CHAR_494,Arioch (captain of the guard),acquaintance,yes
CHAR_852,Achva,CHAR_1234,Sefa the Nurse,acquaintance,yes
CHAR_853,Ranon,CHAR_491,Mishael (Meshach),faction-tie,yes
CHAR_853,Ranon,CHAR_847,Naava,faction-tie,yes
CHAR_853,Ranon,CHAR_1223,Yatma the Herdsman,faction-tie,yes
CHAR_853,Ranon,CHAR_483,Nebuchadnezzar,follows,no
CHAR_853,Ranon,CHAR_489,Daniel,follows,no
CHAR_853,Ranon,CHAR_552,Ezekiel,follows,no
CHAR_853,Ranon,CHAR_482,Jehoiachin,follows,no
CHAR_853,Ranon,CHAR_491,Mishael (Meshach),follows,no
CHAR_853,Ranon,CHAR_484,Zedekiah (king of Judah),follows,no
CHAR_853,Ranon,CHAR_495,Belshazzar,follows,no
CHAR_854,Yariv,CHAR_1232,Beruda the Potter,faction-tie,yes
CHAR_854,Yariv,CHAR_852,Achva,faction-tie,yes
CHAR_854,Yariv,CHAR_849,Zerem the Old,faction-tie,yes
CHAR_854,Yariv,CHAR_1231,Galel of Plain,faction-tie,yes
CHAR_854,Yariv,CHAR_483,Nebuchadnezzar,follows,no
CHAR_854,Yariv,CHAR_489,Daniel,follows,no
CHAR_854,Yariv,CHAR_552,Ezekiel,follows,no
CHAR_854,Yariv,CHAR_492,Azariah (Abednego),follows,no
CHAR_854,Yariv,CHAR_491,Mishael (Meshach),follows,no
CHAR_854,Yariv,CHAR_486,Gedaliah,follows,no
CHAR_854,Yariv,CHAR_482,Jehoiachin,follows,no
CHAR_854,Yariv,CHAR_541,Obadiah (the prophet),acquaintance,yes
CHAR_854,Yariv,CHAR_1234,Sefa the Nurse,acquaintance,yes
CHAR_854,Yariv,CHAR_493,Ashpenaz,acquaintance,yes
CHAR_855,Hodal,CHAR_856,Penit,family,yes
CHAR_855,Hodal,CHAR_856,Penit,spouse,yes
CHAR_855,Hodal,CHAR_1237,Talya the Spinner,faction-tie,yes
CHAR_855,Hodal,CHAR_1253,Selem of Jerusalem,faction-tie,yes
CHAR_855,Hodal,CHAR_1249,Doran of Jerusalem,faction-tie,yes
CHAR_855,Hodal,CHAR_1252,Yishma of Bethlehem,faction-tie,yes
CHAR_855,Hodal,CHAR_508,Zerubbabel,faction-tie,yes
CHAR_855,Hodal,CHAR_508,Zerubbabel,follows,no
CHAR_855,Hodal,CHAR_515,Ezra,follows,no
CHAR_855,Hodal,CHAR_516,Nehemiah,follows,no
CHAR_855,Hodal,CHAR_497,Cyrus,follows,no
CHAR_855,Hodal,CHAR_546,Malachi,follows,no
CHAR_855,Hodal,CHAR_519,Tobiah,follows,no
CHAR_855,Hodal,CHAR_1243,Sefina of Jerusalem,acquaintance,yes
CHAR_856,Penit,CHAR_1249,Doran of Jerusalem,faction-tie,yes
CHAR_856,Penit,CHAR_863,Hanel,faction-tie,yes
CHAR_856,Penit,CHAR_509,Jeshua (the high priest),faction-tie,yes
CHAR_856,Penit,CHAR_508,Zerubbabel,faction-tie,yes
CHAR_856,Penit,CHAR_515,Ezra,faction-tie,yes
CHAR_856,Penit,CHAR_507,Sheshbazzar,faction-tie,yes
CHAR_856,Penit,CHAR_508,Zerubbabel,follows,no
CHAR_856,Penit,CHAR_515,Ezra,follows,no
CHAR_856,Penit,CHAR_516,Nehemiah,follows,no
CHAR_856,Penit,CHAR_546,Malachi,follows,no
CHAR_856,Penit,CHAR_518,Sanballat,follows,no
CHAR_856,Penit,CHAR_860,Reshef,acquaintance,yes
CHAR_857,Kelet,CHAR_1249,Doran of Jerusalem,faction-tie,yes
CHAR_857,Kelet,CHAR_508,Zerubbabel,faction-tie,yes
CHAR_857,Kelet,CHAR_858,Zaccai the Old,faction-tie,yes
CHAR_857,Kelet,CHAR_509,Jeshua (the high priest),faction-tie,yes
CHAR_857,Kelet,CHAR_508,Zerubbabel,follows,no
CHAR_857,Kelet,CHAR_515,Ezra,follows,no
CHAR_857,Kelet,CHAR_516,Nehemiah,follows,no
CHAR_857,Kelet,CHAR_511,Haggai,follows,no
CHAR_857,Kelet,CHAR_510,Darius (king of Persia),follows,no
CHAR_857,Kelet,CHAR_546,Malachi,follows,no
CHAR_857,Kelet,CHAR_860,Reshef,acquaintance,yes
CHAR_858,Zaccai the Old,CHAR_855,Hodal,faction-tie,yes
CHAR_858,Zaccai the Old,CHAR_1250,Senna the Weaver,faction-tie,yes
CHAR_858,Zaccai the Old,CHAR_1238,Tibel the Brickmaker,faction-tie,yes
CHAR_858,Zaccai the Old,CHAR_515,Ezra,faction-tie,yes
CHAR_858,Zaccai the Old,CHAR_508,Zerubbabel,follows,no
CHAR_858,Zaccai the Old,CHAR_515,Ezra,follows,no
CHAR_858,Zaccai the Old,CHAR_516,Nehemiah,follows,no
CHAR_858,Zaccai the Old,CHAR_510,Darius (king of Persia),follows,no
CHAR_858,Zaccai the Old,CHAR_514,Artaxerxes,follows,no
CHAR_858,Zaccai the Old,CHAR_512,Zechariah (the prophet),follows,no
CHAR_858,Zaccai the Old,CHAR_1248,Maaz of Mizpah,acquaintance,yes
CHAR_859,Geram,CHAR_1252,Yishma of Bethlehem,faction-tie,yes
CHAR_859,Geram,CHAR_1245,Nila of Mizpah,faction-tie,yes
CHAR_859,Geram,CHAR_508,Zerubbabel,follows,no
CHAR_859,Geram,CHAR_515,Ezra,follows,no
CHAR_859,Geram,CHAR_516,Nehemiah,follows,no
CHAR_859,Geram,CHAR_518,Sanballat,follows,no
CHAR_859,Geram,CHAR_512,Zechariah (the prophet),follows,no
CHAR_859,Geram,CHAR_510,Darius (king of Persia),follows,no
CHAR_859,Geram,CHAR_509,Jeshua (the high priest),follows,no
CHAR_859,Geram,CHAR_518,Sanballat,acquaintance,yes
CHAR_859,Geram,CHAR_1254,Telar of Jerusalem,acquaintance,yes
CHAR_859,Geram,CHAR_1243,Sefina of Jerusalem,acquaintance,yes
CHAR_860,Reshef,CHAR_508,Zerubbabel,follows,no
CHAR_860,Reshef,CHAR_515,Ezra,follows,no
CHAR_860,Reshef,CHAR_516,Nehemiah,follows,no
CHAR_860,Reshef,CHAR_510,Darius (king of Persia),follows,no
CHAR_860,Reshef,CHAR_519,Tobiah,follows,no
CHAR_860,Reshef,CHAR_497,Cyrus,follows,no
CHAR_860,Reshef,CHAR_509,Jeshua (the high priest),follows,no
CHAR_860,Reshef,CHAR_1241,Hodar of City,acquaintance,yes
CHAR_860,Reshef,CHAR_520,Geshem,acquaintance,yes
CHAR_860,Reshef,CHAR_519,Tobiah,acquaintance,yes
CHAR_861,Sanvel,CHAR_1247,Elnai of City,faction-tie,yes
CHAR_861,Sanvel,CHAR_1248,Maaz of Mizpah,faction-tie,yes
CHAR_861,Sanvel,CHAR_1242,Maron of Mizpah,faction-tie,yes
CHAR_861,Sanvel,CHAR_1243,Sefina of Jerusalem,faction-tie,yes
CHAR_861,Sanvel,CHAR_508,Zerubbabel,follows,no
CHAR_861,Sanvel,CHAR_516,Nehemiah,follows,no
CHAR_861,Sanvel,CHAR_497,Cyrus,follows,no
CHAR_861,Sanvel,CHAR_512,Zechariah (the prophet),follows,no
CHAR_861,Sanvel,CHAR_511,Haggai,follows,no
CHAR_861,Sanvel,CHAR_510,Darius (king of Persia),follows,no
CHAR_861,Sanvel,CHAR_546,Malachi,acquaintance,yes
CHAR_861,Sanvel,CHAR_510,Darius (king of Persia),acquaintance,yes
CHAR_861,Sanvel,CHAR_856,Penit,acquaintance,yes
CHAR_862,Tikva,CHAR_517,Hanani,faction-tie,yes
CHAR_862,Tikva,CHAR_508,Zerubbabel,faction-tie,yes
CHAR_862,Tikva,CHAR_1238,Tibel the Brickmaker,faction-tie,yes
CHAR_862,Tikva,CHAR_1251,Achlan the Shepherd-boy,faction-tie,yes
CHAR_862,Tikva,CHAR_508,Zerubbabel,follows,no
